initial_capital,risk_per_trade,open_range_min,stop_loss_pct,take_profit_pct,expiration_days,sigma,max_trades,max_minutes_in_trade,max_daily_loss_pct,max_portfolio_cap,max_drawdown_pct,max_consecutive_losses,trailing_stop_pct,decay_threshold,Sharpe Ratio,Max Drawdown,Win Rate,Final Portfolio Value,Final Strategy Return,Total Trades
106.0,25000.0,0.1,20.0,0.15,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-75.0,48.94,86575.61,100.0,380
107.0,25000.0,0.1,20.0,0.15,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.13,-75.0,50.0,100000.0,100.0,974
108.0,25000.0,0.2,10.0,0.05,0.1,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-80.52,37.5,75314.79,100.0,416
109.0,25000.0,0.2,10.0,0.05,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-88.48,35.68,74122.34,100.0,1121
111.0,25000.0,0.2,10.0,0.05,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-83.45,37.37,97684.91,100.0,1116
112.0,25000.0,0.2,10.0,0.05,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.01,-71.53,38.74,40119.87,100.0,413
113.0,25000.0,0.2,10.0,0.05,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-75.0,39.87,100000.0,100.0,1092
114.0,25000.0,0.2,10.0,0.05,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.01,-87.36,25.54,44146.96,100.0,415
115.0,25000.0,0.2,10.0,0.05,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-91.2,27.22,42734.32,100.0,1080
116.0,25000.0,0.2,10.0,0.05,0.2,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.0,-76.95,29.88,25784.34,100.0,415
117.0,25000.0,0.2,10.0,0.05,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-82.43,30.5,97103.13,100.0,1082
118.0,25000.0,0.2,10.0,0.05,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,-0.01,-79.96,30.51,14082.5,100.0,413
119.0,25000.0,0.2,10.0,0.05,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-83.33,31.67,97727.07,100.0,1065
121.0,25000.0,0.2,10.0,0.1,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-82.49,48.84,83828.3,100.0,1082
122.0,25000.0,0.2,10.0,0.1,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-75.78,51.09,91340.82,100.0,413
123.0,25000.0,0.2,10.0,0.1,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-86.7,50.32,92806.65,100.0,1084
124.0,25000.0,0.2,10.0,0.1,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,49.64,75100.37,100.0,411
125.0,25000.0,0.2,10.0,0.1,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.09,-75.0,50.75,97929.56,100.0,1070
126.0,25000.0,0.2,10.0,0.1,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-86.37,36.98,100000.0,100.0,413
127.0,25000.0,0.2,10.0,0.1,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-92.15,38.55,100000.0,100.0,1037
128.0,25000.0,0.2,10.0,0.1,0.2,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-80.43,39.81,38772.75,100.0,412
129.0,25000.0,0.2,10.0,0.1,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-85.26,41.74,100000.0,100.0,1048
130.0,25000.0,0.2,10.0,0.1,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-82.2,40.88,30921.67,100.0,411
131.0,25000.0,0.2,10.0,0.1,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.08,-76.67,43.91,100000.0,100.0,1034
132.0,25000.0,0.2,10.0,0.15,0.1,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,57.77,93278.15,100.0,413
133.0,25000.0,0.2,10.0,0.15,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.1,-85.44,57.12,80016.73,100.0,1062
134.0,25000.0,0.2,10.0,0.15,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,55.58,100000.0,100.0,412
135.0,25000.0,0.2,10.0,0.15,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.11,-79.53,56.44,97084.93,100.0,1064
136.0,25000.0,0.2,10.0,0.15,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-75.0,56.34,99262.65,100.0,411
137.0,25000.0,0.2,10.0,0.15,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.13,-75.0,56.46,96991.09,100.0,1053
138.0,25000.0,0.2,10.0,0.15,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-82.49,43.52,100000.0,100.0,411
139.0,25000.0,0.2,10.0,0.15,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.1,-92.33,44.79,96606.69,100.0,1022
141.0,25000.0,0.2,10.0,0.15,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.12,-75.0,48.59,100000.0,100.0,1030
142.0,25000.0,0.2,10.0,0.15,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,47.56,83863.25,100.0,411
143.0,25000.0,0.2,10.0,0.15,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.11,-75.0,49.02,100000.0,100.0,1019
144.0,25000.0,0.2,15.0,0.05,0.1,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-75.76,38.58,69162.76,100.0,394
145.0,25000.0,0.2,15.0,0.05,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-85.4,37.1,77320.5,100.0,1062
146.0,25000.0,0.2,15.0,0.05,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-69.41,41.37,75683.23,100.0,394
147.0,25000.0,0.2,15.0,0.05,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-88.29,37.75,96727.67,100.0,1065
148.0,25000.0,0.2,15.0,0.05,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-63.2,40.82,54118.0,100.0,392
