volume
3847
10803
5759
5875
2526
10299
579
5466
714
3517
15541
4365
490
7542
6403
4288
4126
7191
18058
14574
234
22977
11453
2740
17877
29867
6412
11878
8334
23850
1983
1983
582
763
763
6005
6005
3126
724
1054
1054
1054
1461
596
4419
3544
3544
248
718
3740
1614
2137
1507
2220
1500
759
2378
2378
196
1988
3399
2214
3573
3573
434
622
2163
2074
770
770
710
501
604
390
524
3513
3513
2242
324
2287
3168
321
321
2524
1616
862
333
2641
2018
1436
3194
13898
609
1413
2443
2443
1211
1384
1384
1384
1453
2322
2639
269
318
318
2024
2024
2024
433
2597
2597
2597
999
999
640
640
272
272
361
1718
1718
1718
650
290
290
232
232
167
240
182
531
531
1819
1819
379
379
126
124
124
124
1320
1320
1320
1320
1320
1320
1096
374
374
374
154
3069
495
227
227
11334
11160
6435
15386
1580
1580
1108
3904
5373
469
685
501
501
2400
649
649
592
828
1441
1441
1441
10971
10971
375
1261
1020
378
311
4500
4942
3257
711
913
10345
481
10077
3344
877
10198
302
315
1890
2020
4059
1185
353
1808
2408
748
11382
11382
566
2719
7669
455
472
361
361
494
499
499
499
499
499
203
203
203
728
728
728
728
728
728
728
728
1210
1210
616
616
616
616
616
616
616
6554
120
120
120
1800
318
768
768
319
319
100
256
308
365
824
383
259
479
301
301
122
1742
575
1001
1001
1001
1001
229
229
160
456
105
105
302
301
301
301
301
301
301
301
1100
1100
650
185
185
185
185
144
300
126
126
350
184
530
530
200
130
130
130
130
130
130
130
1029
1051
1051
603
397
2021
312
312
312
312
312
1204
1204
1204
1204
1204
1204
1204
1204
1204
1204
1204
1204
1204
1204
1204
8012
8012
21800
29142
38835
11372
11372
195
315
210
750
750
420
420
420
261
261
261
1640
9954
9954
102
102
116
100
100
100
100
721
721
1669
2702
2702
201
101
101
101
1211
1211
1211
1211
408
460
460
460
460
460
209
209
209
2758
2758
2758
2758
578
578
578
578
578
578
2954
2954
1139
3068
1932
24009
3219
23392
23392
23392
5495
4614
1811
2500
2388
1578
1578
1578
498
1549
434
247
788
4285
738
262
726
6232
359
1666
1101
2513
1273
1273
1782
8761
2544
21787
5208
9843
1584
1328
2773
5563
6355
6355
6356
649
2917
2983
2551
1396
10217
10217
13459
2834
285
1080
1159
825
37986
4621
751
320
268
341
2396
2056
526
2143
1577
8584
786
8379
1449
8715
12105
32800
8804
11167
5483
4694
5185
14948
12712
3381
11883
2887
8595
4455
17526
10575
4135
8052
4550
6973
8777
2171
4424
2774
6080
4353
2738
5979
2290
4123
16419
5064
4634
1488
2127
7726
3239
13246
1957
2219
1512
11869
1301
6890
21348
4132
5082
4062
12122
11971
3453
2429
13571
15737
1966
2808
1645
5357
3122
1091
4709
2113
1112
11601
1709
5438
1342
22323
9005
10034
2210
13915
3198
17829
398140
236362
169688
153846
268721
129291
128103
157179
173712
134206
135031
85826
117229
155188
130644
223237
124202
267897
113261
96610
191085
231819
483259
254635
150522
178514
108838
126550
92445
88095
183110
118256
139403
165124
141398
84372
111694
85591
132477
57161
94736
123012
168664
235702
161592
168781
130565
90096
103113
70902
89233
103206
235993
166988
91832
75326
90964
88167
321362
632269
249766
174638
237810
155104
112479
101687
122453
97912
104526
114091
132638
100638
105939
102472
106556
153164
343520
226753
201521
123527
195564
84056
95565
121517
211307
209679
93998
53436
57501
118324
94946
99798
264950
81891
67408
72108
116323
84550
238921
104366
119396
52313
72753
106735
88421
111135
92043
92771
72116
76665
52280
67509
95424
70327
110795
70006
111414
110315
147486
59380
73051
62952
165809
88114
84756
120182
130443
172338
100986
61382
51252
57672
85612
73055
81364
61149
65416
115017
44092
40500
58827
84533
75834
70687
33079
81854
296876
112781
99194
122760
34273
60850
85565
26847
63060
58469
56177
64170
123888
86617
91191
62102
87050
53893
69130
101921
74777
92800
78409
77722
109976
144279
155551
51339
84999
76643
50957
52834
99250
73625
68196
59694
116896
79844
78569
58685
45530
83037
37887
23263
55417
49073
71068
62124
51848
55006
52784
56154
30420
48920
39692
68733
75636
72345
52668
82554
42297
57303
77614
61276
82137
50835
125578
63127
65055
77404
132337
127044
89645
73345
99997
63903
114130
78393
40950
96397
56819
37511
54595
64525
37235
56088
63219
76801
99650
53858
64819
53094
169385
110686
149884
100797
122874
80869
79898
86101
128012
34741
142194
80414
82448
92658
92227
94725
68130
110165
79557
98109
102443
100879
86481
85837
69043
124299
66566
105282
103017
170475
107857
236550
1309322
565224
626944
809353
372998
474900
259977
269799
214710
328206
267359
340831
212599
143910
175980
229634
136739
66535
153443
267569
121502
85037
124821
246714
257579
108018
196104
455316
193103
93403
174655
336639
370749
435084
429534
993367
486306
951139
1163094
739168
923410
447121
445419
427032
321859
435923
271268
202396
181819
197295
288499
364504
575789
496709
147189
172541
558556
417109
188175
113646
244309
258997
322329
256656
225131
472353
950953
682530
414770
505286
736605
587701
374878
433983
356968
525476
374491
591994
251475
384666
533254
566455
510984
538927
513779
318208
185912
217089
455095
343494
426633
295006
613367
326915
532143
375018
381718
229406
231330
309430
522086
548656
352776
415158
234693
412875
455444
445601
342474
443826
823940
416923
446038
392266
595801
914966
910658
490515
727467
1561704
230249
196043
100782
59644
102101
114374
58683
426190
77482
149741
120679
3808405
30059
81853
134531
6288
276888
52086
23214
7690
10562
2695
27442
9194
22287
4258
254428
41969
897
897
448
2954
10001
22081
42797
10062
6405
14368
691
12948
2989
13055
3932
2422
59164
103252
63194
82846
73283
45598
30915
55748
65391
65532
13420
23827
31680
32993
22749
16581
17941
29955
78824
26224
30920
2954
20445
11487
36540
27901
35084
48320
10399
12119
34531
10221
12524
11084
1427
20001
148557
5127
3057
6988
9374
8686
14332
37809
24983
12796
3007
5338
2788
4069
4997
4819
5682
2740
364
9498
2275
2060
4765
3180
4316
1916
6630
3744
1692
13274
7479
9954
17077
13642
11217
9621
14155
2228
17996
12200
31793
12816
13276
5322
27402
5755
11976
5246
7763
6407
6245
2301
3863
1248
11782
17256
2184
5069
2751
3287
5282
14282
5424
16421
2708
14710
2857
5268
5146
12705
8448
6849
43277
59041
844
1242
10372
2684
2650
1963
1854
1487
11508
1628
1868
1113
1429
11280
1439
32801
471
1425
409
2946
2946
1807
3687
1546
1942
613
2747
1731
378
634
858
1282
1416
3996
11029
5658
4928
1133
3567
19020
17079
1373
6740
10874
591
748
652
1587
383
1739
803
525
2492
1672
2279
257
574
389
603
346
3996
329
6396
860
12167
1307
2353
1824
1407
1134
2162
1099
878
436
11124
2099
1160
4481
2150
1084
1610
2243
5915
4659
11980
4166
6995
1519
5051
419
419
5074
667
7024
592
1421
1530
186
390
484
1241
257
3007
3007
424
944
186
186
300
382
530
530
315
315
315
1143
2102
1557
1557
500
1003
1003
190
840
700
2037
2037
2037
2037
400
670
670
670
670
700
4007
105
105
105
2150
2101
2101
540
540
605
524
524
1994
1994
1994
1994
1994
153
153
2505
1526
1526
1526
1526
1526
101
101
1422
400
400
400
400
1500
1500
500
500
538
538
1342
194
194
203
203
203
203
203
203
1700
326
326
326
194
110
1290
200
200
200
200
1905
2301
2301
1104
779
779
1347
1347
1347
2566
2566
3076
3076
3076
303
154
154
4224
4148
641
576
2113
2113
1646
1425
5035
303
1725
500
628
1144
614
614
294
294
3729
1057
698
698
648
800
5676
4889
536
536
536
215
215
1750
1450
4074
5188
379
379
11141
603
4400
1351
6876
226
6773
205
1712
3724
570
51524
2008
13873
751
151
2151
2072
2001
4509
1395
8924
1822
1363
2176
951
676
3323
2154
6033
595
997
3531
16533
20831
12736
23062
3306
33194
1800
2173
2519
7481
7592
3547
10709
14641
14641
4871
4563
3454
1231
898
7211
4545
2691
502
3223
1567
12144
846
1325
6170
9702
3786
761
4142
1744
709
5254
2792
13126
809
651
1111
19193
1220
4958
771
55245
32692
12679
14730
5875
14723
1826
3846
12528
8954
11233
2609
9529
24134
6240
2076
13827
11525
27053
40418
4067
12566
10654
17069
13091
1754
63378
23545
26109
6301
10341
26878
68633
81092
88590
56083
27577
16428
27848
7367
3929
1168
2933
2442
1374
4453
4182
4919
6273
2983
15552
5643
4139
3282
4595
2533
1837
4559
7974
12843
4278
2487
9512
4878
1668
2625
6112
2814
16770
8347
4477
8610
4291
6398
3013
10415
6433
3370
5652
2083
5055
8503
4258
22192
6324
13902
4158
21285
11165
43168
663812
359103
288258
272664
225896
317573
198691
222435
357421
237613
344536
258142
248430
249033
370677
297506
391652
405712
341423
390029
450082
357779
227666
349355
335056
396913
378807
216994
194237
235599
203129
171885
247349
217960
313743
170261
254815
139886
303355
181465
166125
192969
185652
142076
148246
293153
593981
635522
1094731
334484
294294
181918
309255
415060
372760
250659
320449
271041
308829
289645
425555
373083
477254
164244
278268
399687
252336
235883
166464
151465
251388
171932
296722
246055
207029
140593
777190
540715
263992
280097
200964
223198
511937
430592
170483
218780
198403
173784
176706
374801
414547
237804
291639
203987
145946
271363
212204
276064
213628
586115
546597
180858
199640
177199
190241
205646
213375
243224
209511
198943
179213
118717
194617
120578
149282
106333
133683
83855
211601
175433
171884
156961
245393
193083
134202
135102
150253
137464
635379
92742
176678
80620
62671
72943
72268
62757
109817
97006
76163
110888
156403
263913
279244
279524
68652
152941
139048
98808
171931
172220
126211
121464
158114
74894
90953
370545
114300
233691
335313
130252
131635
109726
107641
103093
119485
258875
185307
220010
108370
187630
130553
81440
162085
166523
258937
187944
129116
145361
88435
77294
215789
193226
168385
111752
81206
88479
81488
51415
54912
56132
78635
77647
124214
76284
133807
165688
518420
128076
43624
38529
78389
65670
73800
86679
80790
191386
91044
196355
142939
309315
380979
187209
110760
53946
75763
75439
126045
274137
199995
158552
131658
90166
154354
117921
88035
183759
99116
162423
206853
239922
182582
147492
431844
182391
165974
215500
324135
208657
348262
130202
115891
97247
241053
152332
112572
115950
99970
74876
99970
87118
233792
160869
162622
179199
114517
75631
393786
101027
210887
114373
203151
188918
97459
177664
157675
117225
66075
214345
36564
85878
194369
128313
69572
60663
78971
142083
113403
121554
31994
47299
91017
168406
96895
54392
69430
97761
206894
121106
117555
77207
153651
121749
180252
71552
133072
77958
135951
85771
148860
104670
219275
280489
273655
122779
115102
323210
144423
113699
279536
165082
105824
63192
98473
97330
93373
66633
187154
128953
46177
117878
98572
69194
189965
97150
94327
120960
61462
95750
79063
82074
193595
129019
132490
62987
123045
99099
108849
493859
179069
93058
196874
86489
312952
194419
180486
259421
343085
139815
204785
260030
136425
120879
141250
284879
155585
753622
133553
565207
110176
169251
166481
154554
147848
142951
286716
187253
304604
458673
301647
223841
444390
196296
431025
273443
289173
914317
305655
322183
262369
259811
365004
269329
268228
516815
342390
890554
386966
399642
634997
1207863
131250
136335
78819
77002
453732
91097
651895
137522
50758
5666026
43231
25251
31673
510881
38080
150974
86303
5985
4782
7182
6178
26607
1899
1171
3159
11992
60425
5227
8539
11635
116763
49438
29666
12533
32403
7133
10159
24770
3188
5048
14079
13235
5866
3368
4533
8141
2444
1200
9323
1771
12029
3729
360
18164
7813
13467
19693
3393
35733
32561
6930
5388
21189
4038
20039
3938
3767
244
240
5853
5853
1017
1803
2351
349
37603
8771
214
2015
28747
2993
463
495
19491
17731
6321
579
1631
5016
6508
2740
2740
2564
1005
1664
2627
853
6782
6782
647
7636
1039
1542
5890
514
514
514
364
5198
14513
2224
9342
10622
5292
572
2713
2713
985
985
5871
15855
3804
9982
688
2176
1827
5777
2725
9959
4876
2594
1558
8834
5857
1732
1501
3636
546
4244
2302
2427
8965
990
1536
386
1017
1103
344
1533
725
482
495
2141
3611
998
153
431
344
344
216
172
1207
628
1889
3646
484
553
1435
1435
653
338
172
3270
307
211
2856
1794
5442
5442
883
7813
2688
952
478
363
363
714
1945
120
837
826
270
1016
1016
1016
307
307
151
151
151
151
3047
1527
262
262
262
2473
626
199
1909
1790
3171
152
1236
1097
381
381
504
504
551
1183
3387
306
320
607
339
614
844
1334
316
132
266
266
266
989
2744
2461
1276
3529
3585
1372
862
200
1144
1144
261
6402
4468
4468
4468
4468
163
163
163
163
500
500
500
192
365
365
1000
598
3335
3335
3335
3335
3335
792
792
100
100
115
713
403
330
330
330
403
1250
1250
1250
750
750
750
352
225
225
225
104
104
104
1219
290
1015
1400
1400
200
200
200
200
223
223
223
201
201
130
1229
1229
1229
526
526
3504
2500
2500
2500
400
400
361
361
102
102
102
150
150
150
150
520
500
500
1314
1314
1314
183
183
100
100
100
100
100
384
384
384
101
613
100
4054
4054
4054
2157
3358
1719
2515
5000
5000
5000
5000
460
460
460
460
374
374
374
374
374
831
2002
900
900
900
1111
527
527
1128
1401
5267
5267
4788
1005
102
102
3610
363
363
400
400
10000
10000
300
300
126
2000
2000
2000
2000
234
382
382
1421
3813
1524
1524
553
1442
1260
625
1264
1073
1073
1426
104
877
175
291
291
5105
550
2550
4635
5494
24307
894
2978
2978
430
771
3575
2509
425
3482
8166
2641
3650
1868
1868
2235
1515
434
7086
1345
228
2485
358
625
625
1149
4429
3951
2674
5395
2421
1126
3174
4530
1021
991
2686
10595
12572
237
1656
6969
599
447
292
6877
13333
12609
2116
3549
1182
655
10422
296
296
1204
1573
3158
1627
32909
8334
18362
8651
679
2253
8282
4620
2309
6252
10189
1675
18466
4205
1299
6824
3142
38450
552
11330
27639
49621
21214
21164
8682
21070
5145
6531
53458
6328
230062
120986
82509
43716
140192
24860
15761
6037
65289
18623
46796
27665
57510
15786
21937
28025
25045
29232
21981
13057
30566
14884
12110
51809
6231
3657
12092
20137
12773
12179
17730
9266
11714
12124
2501
10087
3972
13916
3422
2707
10835
53102
17995
7143
4532
23787
8593
22552
12983
11952
8832
19824
25278
3079
4390
5179
7001
7632
9168
34918
725888
585627
587576
447792
251542
276660
244267
176509
160611
157425
551800
457234
343869
408503
300574
540855
298883
154578
144659
144219
180483
243533
219592
224159
189679
396030
193991
175505
177011
125102
322393
162697
327187
137655
239264
305534
121460
120276
485046
271324
330937
208425
256087
107120
87768
473384
154538
185297
102003
170665
191100
173270
298518
253456
309981
154329
131424
226169
334951
172069
235645
249864
536994
376843
165422
134091
182790
137774
133207
200106
345474
168734
250876
123992
99889
83473
84591
176488
84217
82290
95508
94792
72360
75389
70721
190297
117053
198251
172634
162191
163652
99922
97784
109951
74931
86791
56999
81194
119906
431234
254122
216757
136170
95141
80935
103700
84859
382196
373678
190983
116643
75574
78602
351524
79815
81607
98557
130368
403837
166039
84894
93653
86454
74817
66596
127124
83897
86737
65929
50346
96262
117295
119907
53981
59530
60680
77550
68274
158921
75726
140711
85502
101923
329324
76787
95845
87536
170767
93135
43381
81520
100713
61024
91802
95539
125686
155212
118958
102925
115366
55976
71744
75451
60365
55888
127357
91238
93809
70316
91870
46055
60281
143740
73006
91744
81631
71345
96549
89484
91646
110031
127522
133177
75448
63818
53387
51674
64582
34349
50756
61789
74415
76243
51503
79675
78585
53874
125584
241721
111787
95260
93457
93501
90160
64643
85487
98549
126820
62454
57306
125599
92541
72413
73815
60158
81700
59213
49167
82883
120570
109097
59800
67518
60997
83640
101835
77056
175463
73312
80683
240499
39629
59290
43457
59900
142376
50989
40726
132586
90768
118272
117859
130219
70450
82917
103973
87183
104630
101813
56056
68708
66403
104141
59252
111585
107037
63896
130770
63761
62958
90537
115778
88347
92659
94435
133619
135741
91295
84216
64934
153032
124381
207252
134428
92731
88869
67454
86083
161051
56197
50436
114170
79756
54424
78276
136360
113295
145637
98432
67293
92358
67093
90991
58058
61020
93194
123990
660041
205008
93909
173061
128739
443206
99716
108098
115169
86917
189964
129683
150210
117248
145094
170437
102727
75328
130789
124400
127170
133183
155377
168340
166946
261993
137225
84201
195921
185078
388393
414221
297294
198239
156017
428228
157482
126080
171725
106624
300466
371728
139218
98635
140331
125386
188396
168094
186892
100789
133536
133824
196793
228306
148514
183259
156867
121991
155288
96131
99098
202485
156320
187878
266261
162518
110882
129438
406863
393665
196433
234183
245717
192342
237908
391942
299794
293225
289877
281940
329125
450398
345482
1254757
595616
639940
606258
763945
817065
1558120
837410
1776598
2758644
398683
197681
93231
316792
78066
90998
2202969
74771
335805
5974299
591303
60828
12597
41327
15882
33550
289071
30405
14874
1472
308666
9684
2903
2059
1146
64004
23146
25722
36414
27418
54732
7003
7003
802
6371
2571
42180
1131
6123
792
8877
15167
634064
11248
7064
4516
5756
3706
6045
1070
4666
17705
4823
407
3000
2245
381
381
774
6488
365
2737
471
471
952
2214
3951
999
1913
3907
2292
3504
3504
106
948
2606
1039
1733
1733
214
133
133
133
126
148
308
308
907
1746
381
415
418
162
162
162
162
162
162
162
162
5257
122
122
3002
6300
412
135
135
165
165
141
141
141
141
141
141
827
247
564
2503
2503
2503
2627
797
797
797
797
797
135
2685
2484
2474
2474
2474
2474
529
529
455
455
455
3324
132
567
2454
1801
1801
1801
1801
283
283
283
283
2884
2012
548
459
459
4192
4192
4192
3055
1676
781
781
518
110
110
110
101
752
262
483
779
3749
3749
3749
3749
218
2064
2064
266
264
102
102
241
381
381
319
319
319
319
319
319
319
319
121
121
121
113
106
106
252
301
301
698
698
698
698
698
336
957
957
957
957
957
957
957
957
957
957
957
957
957
259
259
326
164
164
107
107
107
319
353
353
353
575
918
509
509
1238
986
1327
862
862
912
458
122
321
245
1107
1107
1072
1072
583
831
330
330
963
401
533
1050
1050
1050
1050
2450
2450
2450
155
202
120
120
1304
1304
1304
1304
1304
1304
1304
1304
1304
1304
1218
1218
1218
1218
309
309
300
300
300
300
140
154
114
114
220
452
155
122
111
197
197
197
197
631
631
631
901
901
901
1250
1250
276
103
103
103
103
103
103
103
201
201
201
201
201
316
316
483
483
160
101
101
283
283
250
250
250
424
424
424
424
424
412
412
412
1463
792
792
680
642
642
166
350
350
350
350
350
350
153
153
153
153
153
153
153
153
153
153
253
253
200
149
149
682
682
2799
495
495
495
495
495
495
502
502
2093
206
206
206
825
825
301
1150
100
7074
11001
191
2381
5899
5798
5798
101
1452
141
141
141
141
307
311
313
603
603
603
150
150
150
150
150
315
2643
697
13006
460
9593
5830
746
1013
820
4855
4905
1770
1770
1953
1885
818
31701
1430
1868
2625
577
4195
839
839
292
292
1291
1291
576
200
932
526
427
358
577
6201
264
781
4061
1105
1196
1608
1608
579
795
1627
380
1266
1098
1098
752
603
3745
1078
11104
1374
499
2220
625
438
1452
353
39320
3144
1078
483
2379
1874
986
986
2063
20035
16066
5253
6230
39343
8436
8707
15814
6831
7364
15498
2296
333
1011
9023
980
5084
5084
5084
10567
1613
2153
1232
5626
10025
5283
317
5829
2757
874
1439
1350
2135
16821
5805
8326
1924
11872
22760
13079
2555
4120
987
